YEAR;MO;DY;HR;WS50M;DATE
2024;10;25;3;4.02;25/10/2024
2024;10;25;4;3.88;25/10/2024
2024;10;25;5;3.7;25/10/2024
2024;10;25;6;3.33;25/10/2024
2024;10;25;7;3.03;25/10/2024
2024;10;25;8;2.87;25/10/2024
2024;10;25;9;2.5;25/10/2024
2024;10;25;10;2.1;25/10/2024
2024;10;25;11;1.88;25/10/2024
2024;10;25;12;2.03;25/10/2024
2024;10;25;13;2.4;25/10/2024
2024;10;25;14;2.77;25/10/2024
2024;10;25;15;3.23;25/10/2024
2024;10;25;16;3.7;25/10/2024
2024;10;25;17;3.88;25/10/2024
2024;10;25;18;4.04;25/10/2024
2024;10;25;19;3.95;25/10/2024
2024;10;25;20;3.63;25/10/2024
2024;10;25;21;3.26;25/10/2024
2024;10;25;22;2.92;25/10/2024
2024;10;25;23;2.56;25/10/2024
2024;10;26;0;2.21;26/10/2024
2024;10;26;1;2.15;26/10/2024
2024;10;26;2;2.25;26/10/2024
2024;10;26;3;2.56;26/10/2024
2024;10;26;4;3.05;26/10/2024
2024;10;26;5;3.39;26/10/2024
2024;10;26;6;3.5;26/10/2024
2024;10;26;7;3.51;26/10/2024
2024;10;26;8;3.28;26/10/2024
2024;10;26;9;2.77;26/10/2024
2024;10;26;10;2.43;26/10/2024
2024;10;26;11;2.26;26/10/2024
2024;10;26;12;2.46;26/10/2024
2024;10;26;13;2.94;26/10/2024
2024;10;26;14;3.21;26/10/2024
2024;10;26;15;3.45;26/10/2024
2024;10;26;16;3.62;26/10/2024
2024;10;26;17;3.69;26/10/2024
2024;10;26;18;3.83;26/10/2024
2024;10;26;19;3.49;26/10/2024
2024;10;26;20;2.83;26/10/2024
2024;10;26;21;2.2;26/10/2024
2024;10;26;22;1.72;26/10/2024
2024;10;26;23;1.47;26/10/2024
2024;10;27;0;1.3;27/10/2024
2024;10;27;1;1.24;27/10/2024
2024;10;27;2;1.25;27/10/2024
2024;10;27;3;1.28;27/10/2024
2024;10;27;4;1.18;27/10/2024
2024;10;27;5;0.89;27/10/2024
2024;10;27;6;0.74;27/10/2024
2024;10;27;7;1.78;27/10/2024
2024;10;27;8;2.23;27/10/2024
2024;10;27;9;1.86;27/10/2024
2024;10;27;10;1.31;27/10/2024
2024;10;27;11;0.77;27/10/2024
2024;10;27;12;0.88;27/10/2024
2024;10;27;13;1.56;27/10/2024
2024;10;27;14;2.17;27/10/2024
2024;10;27;15;2.61;27/10/2024
2024;10;27;16;2.84;27/10/2024
2024;10;27;17;2.86;27/10/2024
2024;10;27;18;2.8;27/10/2024
2024;10;27;19;2.78;27/10/2024
2024;10;27;20;2.85;27/10/2024
2024;10;27;21;3.0;27/10/2024
2024;10;27;22;3.16;27/10/2024
2024;10;27;23;3.3;27/10/2024
2024;10;28;0;3.44;28/10/2024
2024;10;28;1;3.67;28/10/2024
2024;10;28;2;3.91;28/10/2024
2024;10;28;3;4.08;28/10/2024
2024;10;28;4;4.24;28/10/2024
2024;10;28;5;4.34;28/10/2024
2024;10;28;6;4.29;28/10/2024
2024;10;28;7;4.2;28/10/2024
2024;10;28;8;4.32;28/10/2024
2024;10;28;9;4.12;28/10/2024
2024;10;28;10;3.74;28/10/2024
2024;10;28;11;3.2;28/10/2024
2024;10;28;12;2.51;28/10/2024
2024;10;28;13;1.96;28/10/2024
2024;10;28;14;1.98;28/10/2024
2024;10;28;15;2.51;28/10/2024
2024;10;28;16;3.01;28/10/2024
2024;10;28;17;3.13;28/10/2024
2024;10;28;18;2.83;28/10/2024
2024;10;28;19;2.42;28/10/2024
2024;10;28;20;2.45;28/10/2024
2024;10;28;21;3.02;28/10/2024
2024;10;28;22;3.6;28/10/2024
2024;10;28;23;4.13;28/10/2024
2024;10;29;0;4.54;29/10/2024
2024;10;29;1;4.71;29/10/2024
2024;10;29;2;4.64;29/10/2024
2024;10;29;3;4.59;29/10/2024
2024;10;29;4;4.52;29/10/2024
2024;10;29;5;4.48;29/10/2024
2024;10;29;6;4.27;29/10/2024
2024;10;29;7;4.19;29/10/2024
2024;10;29;8;4.44;29/10/2024
2024;10;29;9;4.32;29/10/2024
2024;10;29;10;3.86;29/10/2024
2024;10;29;11;2.95;29/10/2024
2024;10;29;12;2.07;29/10/2024
2024;10;29;13;1.66;29/10/2024
2024;10;29;14;1.68;29/10/2024
2024;10;29;15;2.04;29/10/2024
2024;10;29;16;2.58;29/10/2024
2024;10;29;17;2.93;29/10/2024
2024;10;29;18;2.9;29/10/2024
2024;10;29;19;2.46;29/10/2024
2024;10;29;20;2.23;29/10/2024
2024;10;29;21;2.7;29/10/2024
2024;10;29;22;3.7;29/10/2024
2024;10;29;23;4.24;29/10/2024
2024;10;30;0;4.41;30/10/2024
2024;10;30;1;4.51;30/10/2024
2024;10;30;2;4.44;30/10/2024
2024;10;30;3;4.07;30/10/2024
2024;10;30;4;3.57;30/10/2024
2024;10;30;5;3.57;30/10/2024
2024;10;30;6;3.85;30/10/2024
2024;10;30;7;3.49;30/10/2024
2024;10;30;8;3.14;30/10/2024
2024;10;30;9;2.8;30/10/2024
2024;10;30;10;2.31;30/10/2024
2024;10;30;11;1.34;30/10/2024
2024;10;30;12;0.49;30/10/2024
2024;10;30;13;1.29;30/10/2024
2024;10;30;14;2.01;30/10/2024
2024;10;30;15;2.42;30/10/2024
2024;10;30;16;2.53;30/10/2024
2024;10;30;17;2.69;30/10/2024
2024;10;30;18;2.87;30/10/2024
2024;10;30;19;2.71;30/10/2024
2024;10;30;20;2.41;30/10/2024
2024;10;30;21;2.11;30/10/2024
2024;10;30;22;1.76;30/10/2024
2024;10;30;23;2.04;30/10/2024
2024;10;31;0;2.85;31/10/2024
2024;10;31;1;3.7;31/10/2024
2024;10;31;2;4.45;31/10/2024
2024;10;31;3;4.87;31/10/2024
2024;10;31;4;4.64;31/10/2024
2024;10;31;5;3.64;31/10/2024
2024;10;31;6;2.42;31/10/2024
2024;10;31;7;1.15;31/10/2024
2024;10;31;8;0.17;31/10/2024
2024;10;31;9;0.44;31/10/2024
2024;10;31;10;1.09;31/10/2024
2024;10;31;11;1.65;31/10/2024
2024;10;31;12;2.18;31/10/2024
2024;10;31;13;2.54;31/10/2024
2024;10;31;14;2.7;31/10/2024
2024;10;31;15;2.63;31/10/2024
2024;10;31;16;2.58;31/10/2024
2024;10;31;17;2.6;31/10/2024
2024;10;31;18;2.65;31/10/2024
2024;10;31;19;2.62;31/10/2024
2024;10;31;20;2.47;31/10/2024
2024;10;31;21;2.25;31/10/2024
2024;10;31;22;2.13;31/10/2024
2024;10;31;23;2.1;31/10/2024
2024;11;1;0;2.23;01/11/2024
2024;11;1;1;2.44;01/11/2024
2024;11;1;2;2.64;01/11/2024
2024;11;1;3;2.98;01/11/2024
2024;11;1;4;3.41;01/11/2024
2024;11;1;5;3.78;01/11/2024
2024;11;1;6;4.18;01/11/2024
2024;11;1;7;4.11;01/11/2024
2024;11;1;8;2.71;01/11/2024
2024;11;1;9;1.31;01/11/2024
2024;11;1;10;1.64;01/11/2024
2024;11;1;11;2.07;01/11/2024
2024;11;1;12;2.29;01/11/2024
2024;11;1;13;2.36;01/11/2024
2024;11;1;14;2.5;01/11/2024
2024;11;1;15;2.77;01/11/2024
2024;11;1;16;2.93;01/11/2024
2024;11;1;17;2.88;01/11/2024
2024;11;1;18;2.5;01/11/2024
2024;11;1;19;1.79;01/11/2024
2024;11;1;20;1.07;01/11/2024
2024;11;1;21;0.52;01/11/2024
2024;11;1;22;0.43;01/11/2024
2024;11;1;23;0.9;01/11/2024
2024;11;2;0;1.57;02/11/2024
2024;11;2;1;2.22;02/11/2024
2024;11;2;2;2.61;02/11/2024
2024;11;2;3;2.57;02/11/2024
2024;11;2;4;1.91;02/11/2024
2024;11;2;5;1.08;02/11/2024
2024;11;2;6;0.6;02/11/2024
2024;11;2;7;0.54;02/11/2024
2024;11;2;8;1.12;02/11/2024
2024;11;2;9;1.39;02/11/2024
2024;11;2;10;1.75;02/11/2024
2024;11;2;11;2.13;02/11/2024
2024;11;2;12;2.45;02/11/2024
2024;11;2;13;2.74;02/11/2024
2024;11;2;14;3.1;02/11/2024
2024;11;2;15;3.38;02/11/2024
2024;11;2;16;3.45;02/11/2024
2024;11;2;17;3.62;02/11/2024
2024;11;2;18;3.84;02/11/2024
2024;11;2;19;3.71;02/11/2024
2024;11;2;20;3.12;02/11/2024
2024;11;2;21;2.36;02/11/2024
2024;11;2;22;1.74;02/11/2024
2024;11;2;23;1.38;02/11/2024
2024;11;3;0;1.23;03/11/2024
2024;11;3;1;1.09;03/11/2024
2024;11;3;2;1.0;03/11/2024
2024;11;3;3;1.06;03/11/2024
2024;11;3;4;1.23;03/11/2024
2024;11;3;5;1.53;03/11/2024
2024;11;3;6;1.62;03/11/2024
2024;11;3;7;1.45;03/11/2024
2024;11;3;8;1.23;03/11/2024
2024;11;3;9;0.8;03/11/2024
2024;11;3;10;0.26;03/11/2024
2024;11;3;11;0.55;03/11/2024
2024;11;3;12;1.03;03/11/2024
2024;11;3;13;1.46;03/11/2024
2024;11;3;14;1.65;03/11/2024
2024;11;3;15;1.76;03/11/2024
2024;11;3;16;1.76;03/11/2024
2024;11;3;17;1.61;03/11/2024
2024;11;3;18;1.47;03/11/2024
2024;11;3;19;1.4;03/11/2024
2024;11;3;20;1.38;03/11/2024
2024;11;3;21;1.29;03/11/2024
2024;11;3;22;1.08;03/11/2024
2024;11;3;23;0.84;03/11/2024
2024;11;4;0;0.62;04/11/2024
2024;11;4;1;0.36;04/11/2024
2024;11;4;2;0.31;04/11/2024
2024;11;4;3;0.46;04/11/2024
2024;11;4;4;0.73;04/11/2024
2024;11;4;5;1.07;04/11/2024
2024;11;4;6;1.36;04/11/2024
2024;11;4;7;1.6;04/11/2024
2024;11;4;8;2.04;04/11/2024
2024;11;4;9;2.02;04/11/2024
2024;11;4;10;1.72;04/11/2024
2024;11;4;11;1.33;04/11/2024
2024;11;4;12;0.99;04/11/2024
2024;11;4;13;0.83;04/11/2024
2024;11;4;14;0.94;04/11/2024
2024;11;4;15;1.2;04/11/2024
2024;11;4;16;1.51;04/11/2024
2024;11;4;17;1.81;04/11/2024
2024;11;4;18;2.19;04/11/2024
2024;11;4;19;2.58;04/11/2024
2024;11;4;20;2.86;04/11/2024
2024;11;4;21;3.05;04/11/2024
2024;11;4;22;3.11;04/11/2024
2024;11;4;23;3.06;04/11/2024
2024;11;5;0;3.06;05/11/2024
2024;11;5;1;3.15;05/11/2024
2024;11;5;2;3.3;05/11/2024
2024;11;5;3;3.53;05/11/2024
2024;11;5;4;3.83;05/11/2024
2024;11;5;5;3.94;05/11/2024
2024;11;5;6;4.05;05/11/2024
2024;11;5;7;4.16;05/11/2024
2024;11;5;8;4.15;05/11/2024
2024;11;5;9;3.91;05/11/2024
2024;11;5;10;3.54;05/11/2024
2024;11;5;11;3.14;05/11/2024
2024;11;5;12;2.71;05/11/2024
2024;11;5;13;2.36;05/11/2024
2024;11;5;14;2.26;05/11/2024
2024;11;5;15;2.39;05/11/2024
2024;11;5;16;2.56;05/11/2024
2024;11;5;17;3.07;05/11/2024
2024;11;5;18;3.97;05/11/2024
2024;11;5;19;4.69;05/11/2024
2024;11;5;20;5.52;05/11/2024
2024;11;5;21;6.12;05/11/2024
2024;11;5;22;6.22;05/11/2024
2024;11;5;23;6.15;05/11/2024
2024;11;6;0;6.04;06/11/2024
2024;11;6;1;5.9;06/11/2024
2024;11;6;2;5.74;06/11/2024
2024;11;6;3;5.52;06/11/2024
2024;11;6;4;5.35;06/11/2024
2024;11;6;5;5.3;06/11/2024
2024;11;6;6;5.15;06/11/2024
2024;11;6;7;4.77;06/11/2024
2024;11;6;8;4.72;06/11/2024
2024;11;6;9;4.2;06/11/2024
2024;11;6;10;3.31;06/11/2024
2024;11;6;11;2.37;06/11/2024
2024;11;6;12;1.35;06/11/2024
2024;11;6;13;0.33;06/11/2024
2024;11;6;14;0.82;06/11/2024
2024;11;6;15;1.61;06/11/2024
2024;11;6;16;2.14;06/11/2024
2024;11;6;17;2.36;06/11/2024
2024;11;6;18;2.29;06/11/2024
2024;11;6;19;1.88;06/11/2024
2024;11;6;20;1.31;06/11/2024
2024;11;6;21;0.73;06/11/2024
2024;11;6;22;0.28;06/11/2024
2024;11;6;23;0.07;06/11/2024
2024;11;7;0;0.14;07/11/2024
2024;11;7;1;0.36;07/11/2024
2024;11;7;2;0.86;07/11/2024
2024;11;7;3;1.53;07/11/2024
2024;11;7;4;2.18;07/11/2024
2024;11;7;5;2.84;07/11/2024
2024;11;7;6;3.47;07/11/2024
2024;11;7;7;3.87;07/11/2024
2024;11;7;8;3.96;07/11/2024
2024;11;7;9;3.65;07/11/2024
2024;11;7;10;2.95;07/11/2024
2024;11;7;11;1.95;07/11/2024
2024;11;7;12;0.95;07/11/2024
2024;11;7;13;0.96;07/11/2024
2024;11;7;14;1.61;07/11/2024
2024;11;7;15;2.13;07/11/2024
2024;11;7;16;2.38;07/11/2024
2024;11;7;17;2.51;07/11/2024
2024;11;7;18;2.69;07/11/2024
2024;11;7;19;2.61;07/11/2024
2024;11;7;20;2.35;07/11/2024
2024;11;7;21;2.08;07/11/2024
2024;11;7;22;1.89;07/11/2024
2024;11;7;23;1.55;07/11/2024
2024;11;8;0;0.98;08/11/2024
2024;11;8;1;0.4;08/11/2024
2024;11;8;2;0.18;08/11/2024
2024;11;8;3;0.41;08/11/2024
2024;11;8;4;0.87;08/11/2024
2024;11;8;5;1.25;08/11/2024
2024;11;8;6;1.62;08/11/2024
2024;11;8;7;1.99;08/11/2024
2024;11;8;8;2.16;08/11/2024
2024;11;8;9;2.16;08/11/2024
2024;11;8;10;2.02;08/11/2024
2024;11;8;11;1.75;08/11/2024
2024;11;8;12;1.47;08/11/2024
2024;11;8;13;1.49;08/11/2024
2024;11;8;14;1.79;08/11/2024
2024;11;8;15;2.08;08/11/2024
2024;11;8;16;2.35;08/11/2024
2024;11;8;17;2.72;08/11/2024
2024;11;8;18;3.16;08/11/2024
2024;11;8;19;3.34;08/11/2024
2024;11;8;20;3.55;08/11/2024
2024;11;8;21;3.81;08/11/2024
2024;11;8;22;3.9;08/11/2024
2024;11;8;23;3.75;08/11/2024
2024;11;9;0;3.61;09/11/2024
2024;11;9;1;3.5;09/11/2024
2024;11;9;2;3.26;09/11/2024
2024;11;9;3;3.33;09/11/2024
2024;11;9;4;3.46;09/11/2024
2024;11;9;5;3.74;09/11/2024
2024;11;9;6;3.97;09/11/2024
2024;11;9;7;4.15;09/11/2024
2024;11;9;8;4.3;09/11/2024
2024;11;9;9;4.33;09/11/2024
2024;11;9;10;4.29;09/11/2024
2024;11;9;11;4.18;09/11/2024
2024;11;9;12;3.83;09/11/2024
2024;11;9;13;3.48;09/11/2024
2024;11;9;14;3.24;09/11/2024
2024;11;9;15;3.1;09/11/2024
2024;11;9;16;3.0;09/11/2024
2024;11;9;17;3.2;09/11/2024
2024;11;9;18;3.96;09/11/2024
2024;11;9;19;4.39;09/11/2024
2024;11;9;20;4.45;09/11/2024
2024;11;9;21;4.57;09/11/2024
2024;11;9;22;4.82;09/11/2024
2024;11;9;23;4.7;09/11/2024
2024;11;10;0;4.29;10/11/2024
2024;11;10;1;3.75;10/11/2024
2024;11;10;2;3.25;10/11/2024
2024;11;10;3;2.9;10/11/2024
2024;11;10;4;2.78;10/11/2024
2024;11;10;5;2.79;10/11/2024
2024;11;10;6;2.75;10/11/2024
2024;11;10;7;2.82;10/11/2024
2024;11;10;8;2.56;10/11/2024
2024;11;10;9;1.8;10/11/2024
2024;11;10;10;0.96;10/11/2024
2024;11;10;11;0.16;10/11/2024
2024;11;10;12;0.6;10/11/2024
2024;11;10;13;1.32;10/11/2024
2024;11;10;14;1.85;10/11/2024
2024;11;10;15;2.16;10/11/2024
2024;11;10;16;2.0;10/11/2024
2024;11;10;17;1.71;10/11/2024
2024;11;10;18;1.37;10/11/2024
2024;11;10;19;0.87;10/11/2024
2024;11;10;20;0.35;10/11/2024
2024;11;10;21;0.47;10/11/2024
2024;11;10;22;0.97;10/11/2024
2024;11;10;23;1.18;10/11/2024
2024;11;11;0;1.32;11/11/2024
2024;11;11;1;1.42;11/11/2024
2024;11;11;2;1.33;11/11/2024
2024;11;11;3;1.29;11/11/2024
2024;11;11;4;1.43;11/11/2024
2024;11;11;5;1.7;11/11/2024
2024;11;11;6;2.01;11/11/2024
2024;11;11;7;2.43;11/11/2024
2024;11;11;8;2.63;11/11/2024
2024;11;11;9;2.23;11/11/2024
2024;11;11;10;1.69;11/11/2024
2024;11;11;11;1.15;11/11/2024
2024;11;11;12;1.02;11/11/2024
2024;11;11;13;1.47;11/11/2024
2024;11;11;14;2.01;11/11/2024
2024;11;11;15;2.42;11/11/2024
2024;11;11;16;2.53;11/11/2024
2024;11;11;17;2.51;11/11/2024
2024;11;11;18;2.46;11/11/2024
2024;11;11;19;2.47;11/11/2024
2024;11;11;20;2.55;11/11/2024
2024;11;11;21;2.51;11/11/2024
2024;11;11;22;2.18;11/11/2024
2024;11;11;23;1.78;11/11/2024
2024;11;12;0;1.42;12/11/2024
2024;11;12;1;1.27;12/11/2024
2024;11;12;2;1.22;12/11/2024
2024;11;12;3;1.17;12/11/2024
2024;11;12;4;0.96;12/11/2024
2024;11;12;5;0.66;12/11/2024
2024;11;12;6;0.6;12/11/2024
2024;11;12;7;0.54;12/11/2024
2024;11;12;8;0.85;12/11/2024
2024;11;12;9;0.81;12/11/2024
2024;11;12;10;0.43;12/11/2024
2024;11;12;11;0.15;12/11/2024
2024;11;12;12;0.34;12/11/2024
2024;11;12;13;0.49;12/11/2024
2024;11;12;14;0.62;12/11/2024
2024;11;12;15;0.89;12/11/2024
2024;11;12;16;1.26;12/11/2024
2024;11;12;17;1.82;12/11/2024
2024;11;12;18;2.59;12/11/2024
2024;11;12;19;3.22;12/11/2024
2024;11;12;20;3.51;12/11/2024
2024;11;12;21;3.59;12/11/2024
2024;11;12;22;3.43;12/11/2024
2024;11;12;23;3.21;12/11/2024
2024;11;13;0;3.15;13/11/2024
2024;11;13;1;3.32;13/11/2024
2024;11;13;2;3.58;13/11/2024
2024;11;13;3;3.9;13/11/2024
2024;11;13;4;4.11;13/11/2024
2024;11;13;5;4.21;13/11/2024
2024;11;13;6;4.24;13/11/2024
2024;11;13;7;4.12;13/11/2024
2024;11;13;8;4.32;13/11/2024
2024;11;13;9;4.41;13/11/2024
2024;11;13;10;4.32;13/11/2024
2024;11;13;11;4.08;13/11/2024
2024;11;13;12;3.68;13/11/2024
2024;11;13;13;3.25;13/11/2024
2024;11;13;14;2.96;13/11/2024
2024;11;13;15;2.86;13/11/2024
2024;11;13;16;2.89;13/11/2024
2024;11;13;17;3.22;13/11/2024
2024;11;13;18;3.78;13/11/2024
2024;11;13;19;4.15;13/11/2024
2024;11;13;20;4.32;13/11/2024
2024;11;13;21;4.45;13/11/2024
2024;11;13;22;4.5;13/11/2024
2024;11;13;23;4.45;13/11/2024
2024;11;14;0;4.38;14/11/2024
2024;11;14;1;4.3;14/11/2024
2024;11;14;2;4.16;14/11/2024
2024;11;14;3;3.94;14/11/2024
2024;11;14;4;3.78;14/11/2024
2024;11;14;5;3.84;14/11/2024
2024;11;14;6;3.81;14/11/2024
2024;11;14;7;3.61;14/11/2024
2024;11;14;8;3.45;14/11/2024
2024;11;14;9;2.97;14/11/2024
2024;11;14;10;2.35;14/11/2024
2024;11;14;11;1.85;14/11/2024
2024;11;14;12;1.67;14/11/2024
2024;11;14;13;1.87;14/11/2024
2024;11;14;14;2.28;14/11/2024
2024;11;14;15;2.63;14/11/2024
2024;11;14;16;2.72;14/11/2024
2024;11;14;17;2.5;14/11/2024
2024;11;14;18;2.28;14/11/2024
2024;11;14;19;1.92;14/11/2024
2024;11;14;20;1.71;14/11/2024
2024;11;14;21;1.72;14/11/2024
2024;11;14;22;1.67;14/11/2024
2024;11;14;23;1.23;14/11/2024
2024;11;15;0;0.57;15/11/2024
2024;11;15;1;0.24;15/11/2024
2024;11;15;2;0.47;15/11/2024
2024;11;15;3;0.88;15/11/2024
2024;11;15;4;1.29;15/11/2024
2024;11;15;5;1.52;15/11/2024
2024;11;15;6;1.44;15/11/2024
2024;11;15;7;1.33;15/11/2024
2024;11;15;8;1.9;15/11/2024
2024;11;15;9;1.98;15/11/2024
2024;11;15;10;1.63;15/11/2024
2024;11;15;11;1.07;15/11/2024
2024;11;15;12;0.34;15/11/2024
2024;11;15;13;0.61;15/11/2024
2024;11;15;14;1.53;15/11/2024
2024;11;15;15;2.38;15/11/2024
2024;11;15;16;2.95;15/11/2024
2024;11;15;17;3.36;15/11/2024
2024;11;15;18;3.76;15/11/2024
2024;11;15;19;3.66;15/11/2024
2024;11;15;20;3.26;15/11/2024
2024;11;15;21;2.99;15/11/2024
2024;11;15;22;2.93;15/11/2024
2024;11;15;23;2.98;15/11/2024
2024;11;16;0;3.01;16/11/2024
2024;11;16;1;3.03;16/11/2024
2024;11;16;2;3.05;16/11/2024
2024;11;16;3;3.07;16/11/2024
2024;11;16;4;2.89;16/11/2024
2024;11;16;5;2.68;16/11/2024
2024;11;16;6;2.31;16/11/2024
2024;11;16;7;1.74;16/11/2024
2024;11;16;8;0.72;16/11/2024
2024;11;16;9;0.35;16/11/2024
2024;11;16;10;0.39;16/11/2024
2024;11;16;11;1.17;16/11/2024
2024;11;16;12;2.05;16/11/2024
2024;11;16;13;2.84;16/11/2024
2024;11;16;14;3.44;16/11/2024
2024;11;16;15;3.8;16/11/2024
2024;11;16;16;3.84;16/11/2024
2024;11;16;17;3.59;16/11/2024
2024;11;16;18;3.36;16/11/2024
2024;11;16;19;2.95;16/11/2024
2024;11;16;20;2.52;16/11/2024
2024;11;16;21;2.09;16/11/2024
2024;11;16;22;1.7;16/11/2024
2024;11;16;23;1.42;16/11/2024
2024;11;17;0;1.18;17/11/2024
2024;11;17;1;0.95;17/11/2024
2024;11;17;2;0.78;17/11/2024
2024;11;17;3;0.69;17/11/2024
2024;11;17;4;0.69;17/11/2024
2024;11;17;5;0.69;17/11/2024
2024;11;17;6;0.71;17/11/2024
2024;11;17;7;0.5;17/11/2024
2024;11;17;8;0.23;17/11/2024
2024;11;17;9;0.68;17/11/2024
2024;11;17;10;1.27;17/11/2024
2024;11;17;11;1.97;17/11/2024
2024;11;17;12;2.43;17/11/2024
2024;11;17;13;2.79;17/11/2024
2024;11;17;14;3.1;17/11/2024
2024;11;17;15;3.26;17/11/2024
2024;11;17;16;3.16;17/11/2024
2024;11;17;17;2.9;17/11/2024
2024;11;17;18;2.95;17/11/2024
2024;11;17;19;2.9;17/11/2024
2024;11;17;20;2.69;17/11/2024
2024;11;17;21;2.49;17/11/2024
2024;11;17;22;2.35;17/11/2024
2024;11;17;23;2.33;17/11/2024
2024;11;18;0;2.4;18/11/2024
2024;11;18;1;2.54;18/11/2024
2024;11;18;2;2.77;18/11/2024
2024;11;18;3;2.91;18/11/2024
2024;11;18;4;3.0;18/11/2024
2024;11;18;5;3.03;18/11/2024
2024;11;18;6;3.05;18/11/2024
2024;11;18;7;2.95;18/11/2024
2024;11;18;8;2.95;18/11/2024
2024;11;18;9;3.2;18/11/2024
2024;11;18;10;3.33;18/11/2024
2024;11;18;11;3.07;18/11/2024
2024;11;18;12;2.76;18/11/2024
2024;11;18;13;2.62;18/11/2024
2024;11;18;14;2.7;18/11/2024
2024;11;18;15;2.8;18/11/2024
2024;11;18;16;2.79;18/11/2024
2024;11;18;17;2.76;18/11/2024
2024;11;18;18;2.98;18/11/2024
2024;11;18;19;3.19;18/11/2024
2024;11;18;20;3.23;18/11/2024
2024;11;18;21;3.18;18/11/2024
2024;11;18;22;3.09;18/11/2024
2024;11;18;23;2.93;18/11/2024
2024;11;19;0;2.56;19/11/2024
2024;11;19;1;2.13;19/11/2024
2024;11;19;2;1.84;19/11/2024
2024;11;19;3;1.78;19/11/2024
2024;11;19;4;2.0;19/11/2024
2024;11;19;5;2.37;19/11/2024
2024;11;19;6;2.61;19/11/2024
2024;11;19;7;2.61;19/11/2024
2024;11;19;8;2.49;19/11/2024
2024;11;19;9;1.76;19/11/2024
2024;11;19;10;0.96;19/11/2024
2024;11;19;11;0.54;19/11/2024
2024;11;19;12;1.48;19/11/2024
2024;11;19;13;2.34;19/11/2024
2024;11;19;14;3.13;19/11/2024
2024;11;19;15;3.81;19/11/2024
2024;11;19;16;4.09;19/11/2024
2024;11;19;17;3.63;19/11/2024
2024;11;19;18;3.17;19/11/2024
2024;11;19;19;2.62;19/11/2024
2024;11;19;20;2.11;19/11/2024
2024;11;19;21;1.8;19/11/2024
2024;11;19;22;1.69;19/11/2024
2024;11;19;23;1.62;19/11/2024
2024;11;20;0;1.5;20/11/2024
2024;11;20;1;1.46;20/11/2024
2024;11;20;2;1.58;20/11/2024
2024;11;20;3;2.01;20/11/2024
2024;11;20;4;2.86;20/11/2024
2024;11;20;5;3.9;20/11/2024
2024;11;20;6;4.57;20/11/2024
2024;11;20;7;4.71;20/11/2024
2024;11;20;8;4.92;20/11/2024
2024;11;20;9;4.72;20/11/2024
2024;11;20;10;3.9;20/11/2024
2024;11;20;11;2.77;20/11/2024
2024;11;20;12;1.27;20/11/2024
2024;11;20;13;0.86;20/11/2024
2024;11;20;14;2.36;20/11/2024
2024;11;20;15;3.05;20/11/2024
2024;11;20;16;2.84;20/11/2024
2024;11;20;17;2.16;20/11/2024
2024;11;20;18;1.55;20/11/2024
2024;11;20;19;1.07;20/11/2024
2024;11;20;20;0.79;20/11/2024
2024;11;20;21;0.72;20/11/2024
2024;11;20;22;0.75;20/11/2024
2024;11;20;23;0.86;20/11/2024
2024;11;21;0;1.14;21/11/2024
2024;11;21;1;1.53;21/11/2024
2024;11;21;2;2.0;21/11/2024
2024;11;21;3;2.52;21/11/2024
2024;11;21;4;2.99;21/11/2024
2024;11;21;5;3.37;21/11/2024
2024;11;21;6;3.67;21/11/2024
2024;11;21;7;3.79;21/11/2024
2024;11;21;8;3.74;21/11/2024
2024;11;21;9;3.9;21/11/2024
2024;11;21;10;4.06;21/11/2024
2024;11;21;11;4.22;21/11/2024
2024;11;21;12;4.37;21/11/2024
2024;11;21;13;4.48;21/11/2024
2024;11;21;14;4.59;21/11/2024
2024;11;21;15;4.67;21/11/2024
2024;11;21;16;4.68;21/11/2024
2024;11;21;17;4.6;21/11/2024
2024;11;21;18;4.57;21/11/2024
2024;11;21;19;4.33;21/11/2024
2024;11;21;20;4.06;21/11/2024
2024;11;21;21;3.86;21/11/2024
2024;11;21;22;3.98;21/11/2024
2024;11;21;23;4.25;21/11/2024
2024;11;22;0;4.54;22/11/2024
2024;11;22;1;4.62;22/11/2024
2024;11;22;2;4.36;22/11/2024
2024;11;22;3;3.91;22/11/2024
2024;11;22;4;3.47;22/11/2024
2024;11;22;5;2.73;22/11/2024
2024;11;22;6;1.64;22/11/2024
2024;11;22;7;0.96;22/11/2024
2024;11;22;8;1.44;22/11/2024
2024;11;22;9;2.58;22/11/2024
2024;11;22;10;3.32;22/11/2024
2024;11;22;11;3.46;22/11/2024
2024;11;22;12;3.41;22/11/2024
2024;11;22;13;3.36;22/11/2024
2024;11;22;14;3.48;22/11/2024
2024;11;22;15;3.64;22/11/2024
2024;11;22;16;3.73;22/11/2024
2024;11;22;17;3.81;22/11/2024
2024;11;22;18;3.79;22/11/2024
2024;11;22;19;3.51;22/11/2024
2024;11;22;20;3.18;22/11/2024
2024;11;22;21;2.93;22/11/2024
2024;11;22;22;2.81;22/11/2024
2024;11;22;23;2.72;22/11/2024
2024;11;23;0;2.52;23/11/2024
2024;11;23;1;2.03;23/11/2024
2024;11;23;2;1.57;23/11/2024
2024;11;23;3;1.42;23/11/2024
2024;11;23;4;1.62;23/11/2024
